user_id,trip_date,station_id
382,2025-06-27,S002
382,2025-07-05,S011
382,2025-07-08,S025
382,2025-07-13,S022
382,2025-07-14,S020
382,2025-07-14,S024
382,2025-07-26,S020
382,2025-07-25,S013
382,2025-08-01,S005
382,2025-08-04,S013
382,2025-08-07,S004
382,2025-08-04,S007
382,2025-08-14,S007
382,2025-08-12,S020
382,2025-08-13,S005
382,2025-08-13,S013
382,2025-08-19,S012
382,2025-08-23,S020
382,2025-08-24,S004
382,2025-08-25,S007
382,2025-08-25,S023
382,2025-08-30,S018
382,2025-09-06,S021
382,2025-09-03,S015
382,2025-09-06,S016
382,2025-09-03,S024
383,2025-06-03,S001
383,2025-06-04,S019
383,2025-06-07,S009
383,2025-06-06,S006
383,2025-06-10,S007
383,2025-06-20,S014
383,2025-06-16,S018
383,2025-06-18,S014
383,2025-06-24,S021
383,2025-06-26,S016
383,2025-06-24,S015
383,2025-06-27,S012
383,2025-07-04,S016
383,2025-07-02,S010
383,2025-07-08,S010
383,2025-07-08,S015
383,2025-07-17,S006
383,2025-07-24,S013
383,2025-07-25,S020
383,2025-07-27,S011
383,2025-07-30,S003
383,2025-08-02,S014
383,2025-08-05,S008
383,2025-08-06,S009
383,2025-08-21,S006
383,2025-08-21,S006
383,2025-08-25,S024
383,2025-09-07,S012
383,2025-09-04,S021
384,2025-06-06,S023
384,2025-06-04,S002
384,2025-06-14,S002
384,2025-06-22,S014
384,2025-06-27,S022
384,2025-06-28,S012
384,2025-06-26,S020
384,2025-06-29,S001
384,2025-07-03,S017
384,2025-07-01,S021
384,2025-07-07,S024
384,2025-07-09,S013
384,2025-07-11,S007
384,2025-07-09,S012
384,2025-07-07,S021
384,2025-07-13,S018
384,2025-07-15,S019
384,2025-07-23,S017
384,2025-07-27,S007
384,2025-07-30,S024
384,2025-08-03,S025
384,2025-08-05,S015
384,2025-08-06,S013
384,2025-08-16,S010
384,2025-08-13,S015
384,2025-08-18,S015
384,2025-09-03,S021
384,2025-09-05,S005
384,2025-09-01,S007
385,2025-06-08,S007
385,2025-06-11,S005
385,2025-06-29,S025
385,2025-06-24,S011
385,2025-06-27,S023
385,2025-06-25,S020
385,2025-07-05,S024
385,2025-07-10,S007
385,2025-07-22,S020
385,2025-07-30,S025
385,2025-08-02,S015
385,2025-07-30,S002
385,2025-08-08,S024
385,2025-08-11,S021
385,2025-08-22,S006
385,2025-08-22,S007
385,2025-08-18,S022
385,2025-08-29,S011
385,2025-08-28,S020
385,2025-08-29,S018
385,2025-08-29,S020
385,2025-09-07,S006
386,2025-06-04,S002
386,2025-06-05,S012
386,2025-06-02,S012
386,2025-06-05,S014
386,2025-06-02,S017
386,2025-06-10,S018
386,2025-06-13,S011
386,2025-06-22,S011
386,2025-06-22,S018
386,2025-06-24,S017
386,2025-06-25,S016
386,2025-07-08,S006
386,2025-07-13,S020
386,2025-07-24,S003
386,2025-07-27,S025
386,2025-07-29,S004
386,2025-08-16,S023
386,2025-08-11,S018
386,2025-08-22,S004
386,2025-08-18,S001
386,2025-08-21,S001
386,2025-08-29,S003
386,2025-08-29,S018
386,2025-09-04,S017
386,2025-09-04,S015
386,2025-09-07,S022
386,2025-09-02,S006
387,2025-06-07,S023
387,2025-06-12,S019
387,2025-06-14,S016
387,2025-06-13,S022
387,2025-06-13,S003
387,2025-06-21,S025
387,2025-06-16,S012
387,2025-06-16,S013
387,2025-06-21,S007
387,2025-06-26,S020
387,2025-06-29,S004
387,2025-06-29,S008
387,2025-06-29,S024
387,2025-07-04,S012
387,2025-07-04,S012
387,2025-07-03,S012
387,2025-07-03,S009
387,2025-07-10,S022
387,2025-07-20,S021
387,2025-07-20,S004
387,2025-07-14,S025
387,2025-07-18,S015
387,2025-07-18,S018
387,2025-07-14,S008
387,2025-07-28,S012
387,2025-08-10,S024
387,2025-08-06,S019
387,2025-08-05,S019
387,2025-08-04,S007
387,2025-08-09,S020
387,2025-08-16,S002
387,2025-08-23,S001
387,2025-08-19,S021
387,2025-08-21,S003
387,2025-08-24,S009
387,2025-08-27,S003
387,2025-08-29,S017
387,2025-08-25,S004
387,2025-08-27,S017
387,2025-09-05,S023
387,2025-09-03,S018
388,2025-06-03,S005
388,2025-06-10,S017
388,2025-06-14,S003
388,2025-06-11,S025
388,2025-06-09,S024
388,2025-06-17,S024
388,2025-06-24,S013
388,2025-06-29,S023
388,2025-06-25,S004
388,2025-06-23,S017
388,2025-07-02,S020
388,2025-07-04,S013
388,2025-07-10,S018
388,2025-07-09,S023
388,2025-08-08,S019
388,2025-08-10,S014
388,2025-08-14,S011
388,2025-08-13,S007
388,2025-08-13,S019
388,2025-08-13,S016
388,2025-08-21,S019
388,2025-08-24,S010
388,2025-08-22,S003
388,2025-08-28,S002
388,2025-09-07,S004
388,2025-09-06,S006
388,2025-09-05,S019
388,2025-09-01,S025
389,2025-06-02,S023
389,2025-06-02,S017
389,2025-06-20,S023
389,2025-06-22,S009
389,2025-06-29,S024
389,2025-07-01,S025
389,2025-07-07,S013
389,2025-07-11,S010
389,2025-07-12,S011
389,2025-07-08,S001
389,2025-07-16,S017
389,2025-07-15,S001
389,2025-07-27,S004
389,2025-07-31,S013
389,2025-08-01,S007
389,2025-07-31,S004
389,2025-08-07,S002
389,2025-08-06,S019
389,2025-08-13,S025
389,2025-08-19,S021
389,2025-08-27,S006
389,2025-08-29,S008
389,2025-09-02,S017
389,2025-09-07,S012
389,2025-09-04,S015
390,2025-06-08,S005
390,2025-06-06,S024
390,2025-06-03,S015
390,2025-06-05,S002
390,2025-06-14,S022
390,2025-06-13,S002
390,2025-06-15,S006
390,2025-06-15,S005
390,2025-06-22,S012
390,2025-06-20,S017
390,2025-06-21,S025
390,2025-06-18,S009
390,2025-06-22,S009
390,2025-06-24,S012
390,2025-06-29,S010
390,2025-07-04,S017
390,2025-07-08,S013
390,2025-07-22,S004
390,2025-07-27,S017
390,2025-07-25,S001
390,2025-08-01,S005
390,2025-08-07,S006
390,2025-08-11,S012
390,2025-08-12,S016
390,2025-08-14,S015
390,2025-08-23,S008
390,2025-08-18,S008
390,2025-08-24,S005
390,2025-08-22,S004
390,2025-08-21,S023
390,2025-08-29,S001
390,2025-08-26,S012
390,2025-08-26,S017
390,2025-09-02,S007
390,2025-09-07,S002
390,2025-09-04,S024
391,2025-06-07,S013
391,2025-06-05,S009
391,2025-06-11,S016
391,2025-06-17,S016
391,2025-06-20,S006
391,2025-06-21,S019
391,2025-07-05,S023
391,2025-07-20,S006
391,2025-07-24,S021
391,2025-08-06,S003
391,2025-08-17,S002
391,2025-08-27,S005
391,2025-08-30,S009
391,2025-08-28,S017
391,2025-09-01,S015
392,2025-06-06,S018
392,2025-06-11,S004
392,2025-06-15,S017
392,2025-06-12,S020
392,2025-06-16,S024
392,2025-06-20,S016
392,2025-06-28,S007
392,2025-07-02,S012
392,2025-07-06,S010
392,2025-07-04,S002
392,2025-07-09,S014
392,2025-07-07,S007
392,2025-07-09,S002
392,2025-07-12,S009
392,2025-07-12,S005
392,2025-07-07,S024
392,2025-07-18,S024
392,2025-07-16,S015
392,2025-07-16,S001
392,2025-07-14,S005
392,2025-07-18,S020
392,2025-07-22,S001
392,2025-07-27,S009
392,2025-08-01,S015
392,2025-08-09,S003
392,2025-08-05,S016
392,2025-08-10,S006
392,2025-08-05,S014
392,2025-08-06,S021
392,2025-08-05,S024
392,2025-08-17,S002
392,2025-08-12,S020
392,2025-08-12,S015
392,2025-08-12,S021
392,2025-08-23,S002
392,2025-08-25,S001
392,2025-08-27,S007
392,2025-08-26,S001
392,2025-09-03,S020
392,2025-09-02,S025
393,2025-06-03,S015
393,2025-06-02,S009
393,2025-06-07,S012
393,2025-06-04,S013
393,2025-06-22,S014
393,2025-06-18,S010
393,2025-06-19,S003
393,2025-06-28,S004
393,2025-06-29,S021
393,2025-07-08,S002
393,2025-07-10,S007
393,2025-07-18,S025
393,2025-07-25,S019
393,2025-07-26,S025
393,2025-07-27,S007
393,2025-07-31,S004
393,2025-08-02,S017
393,2025-07-31,S009
393,2025-07-29,S017
393,2025-08-07,S016
393,2025-08-09,S025
393,2025-08-10,S007
393,2025-08-15,S024
393,2025-08-12,S011
393,2025-08-14,S021
393,2025-08-24,S018
393,2025-08-21,S021
393,2025-08-19,S007
393,2025-08-29,S006
393,2025-08-25,S021
393,2025-08-30,S005
393,2025-08-28,S019
393,2025-09-01,S019
393,2025-09-04,S018
393,2025-09-04,S022
393,2025-09-03,S011
393,2025-09-02,S004
394,2025-06-08,S006
394,2025-06-11,S023
394,2025-06-13,S008
394,2025-07-08,S017
394,2025-07-08,S020
394,2025-07-18,S022
394,2025-07-17,S023
394,2025-07-17,S016
394,2025-07-25,S019
394,2025-07-22,S025
394,2025-07-24,S019
394,2025-07-28,S015
394,2025-08-12,S013
394,2025-08-25,S007
394,2025-08-28,S010
394,2025-09-02,S008
394,2025-09-05,S023
394,2025-09-01,S001
394,2025-09-05,S012
395,2025-06-04,S024
395,2025-06-05,S006
395,2025-06-02,S022
395,2025-06-06,S012
395,2025-06-03,S008
395,2025-06-06,S013
395,2025-06-13,S019
395,2025-06-16,S002
395,2025-06-22,S005
395,2025-06-24,S013
395,2025-07-03,S023
395,2025-07-02,S020
395,2025-07-19,S010
395,2025-07-14,S013
395,2025-07-22,S014
395,2025-07-28,S004
395,2025-08-05,S016
395,2025-08-05,S007
395,2025-08-15,S015
395,2025-08-11,S016
395,2025-08-24,S023
395,2025-08-23,S011
395,2025-08-22,S025
395,2025-08-18,S024
395,2025-08-24,S011
395,2025-08-28,S017
395,2025-08-25,S011
395,2025-09-02,S020
396,2025-06-02,S024
396,2025-06-05,S012
396,2025-06-15,S021
396,2025-06-14,S025
396,2025-06-10,S001
396,2025-06-13,S015
396,2025-06-14,S015
396,2025-06-22,S003
396,2025-06-17,S005
396,2025-06-16,S023
396,2025-07-01,S006
396,2025-07-01,S021
396,2025-07-13,S005
396,2025-07-10,S011
396,2025-07-18,S006
396,2025-07-27,S021
396,2025-07-22,S015
396,2025-07-28,S006
396,2025-08-02,S005
396,2025-07-30,S024
396,2025-07-31,S007
396,2025-07-31,S024
396,2025-08-04,S009
396,2025-08-05,S019
396,2025-08-06,S019
396,2025-08-13,S021
396,2025-08-17,S002
396,2025-08-17,S023
396,2025-08-24,S014
396,2025-08-20,S006
396,2025-08-29,S006
396,2025-08-28,S022
396,2025-09-02,S012
396,2025-09-01,S024
397,2025-06-04,S001
397,2025-06-06,S001
397,2025-06-03,S003
397,2025-06-05,S022
397,2025-06-02,S017
397,2025-06-13,S003
397,2025-06-15,S001
397,2025-06-09,S005
397,2025-06-10,S001
397,2025-06-19,S003
397,2025-06-19,S014
397,2025-06-16,S022
397,2025-06-22,S019
397,2025-06-25,S011
397,2025-06-29,S012
397,2025-06-24,S011
397,2025-06-23,S022
397,2025-06-23,S024
397,2025-06-24,S017
397,2025-06-29,S005
397,2025-07-06,S017
397,2025-06-30,S012
397,2025-07-01,S007
397,2025-07-13,S023
397,2025-07-19,S020
397,2025-07-14,S006
397,2025-07-27,S021
397,2025-07-23,S013
397,2025-07-22,S010
397,2025-08-03,S006
397,2025-07-30,S009
397,2025-07-30,S009
397,2025-07-31,S024
397,2025-07-31,S016
397,2025-08-10,S025
397,2025-08-08,S017
397,2025-08-04,S004
397,2025-08-13,S018
397,2025-08-16,S019
397,2025-08-15,S010
397,2025-08-12,S023
397,2025-08-11,S021
397,2025-08-11,S010
397,2025-08-17,S006
397,2025-08-24,S017
397,2025-08-20,S004
397,2025-08-27,S007
397,2025-08-27,S024
397,2025-08-28,S008
397,2025-08-30,S021
397,2025-09-02,S016
398,2025-06-04,S017
398,2025-06-06,S016
398,2025-06-05,S018
398,2025-06-04,S003
398,2025-06-16,S011
398,2025-06-21,S016
398,2025-06-24,S024
398,2025-07-13,S008
398,2025-07-17,S001
398,2025-07-23,S010
398,2025-07-28,S021
398,2025-08-08,S014
398,2025-08-28,S003
398,2025-09-02,S001
398,2025-09-04,S023
399,2025-06-04,S019
399,2025-06-02,S020
399,2025-06-02,S018
399,2025-06-15,S009
399,2025-06-13,S006
399,2025-06-13,S017
399,2025-06-19,S004
399,2025-06-20,S010
399,2025-06-24,S022
399,2025-07-02,S005
399,2025-07-07,S012
399,2025-07-09,S020
399,2025-07-09,S021
399,2025-07-11,S004
399,2025-07-19,S008
399,2025-07-16,S011
399,2025-07-17,S011
399,2025-07-21,S019
399,2025-07-25,S003
399,2025-08-03,S023
399,2025-07-31,S023
399,2025-08-02,S011
399,2025-07-31,S016
399,2025-08-09,S013
399,2025-08-05,S006
399,2025-08-11,S019
399,2025-08-14,S003
399,2025-09-02,S005
399,2025-09-02,S012
399,2025-09-01,S016
399,2025-09-02,S013
400,2025-06-08,S025
400,2025-06-07,S004
400,2025-06-06,S004
400,2025-06-14,S001
400,2025-06-14,S017
400,2025-06-10,S006
400,2025-06-16,S017
400,2025-06-29,S024
400,2025-07-21,S012
400,2025-08-15,S008
400,2025-09-05,S007
400,2025-09-06,S004
401,2025-06-02,S010
401,2025-06-12,S013
401,2025-06-17,S009
401,2025-06-18,S015
401,2025-07-10,S011
401,2025-07-18,S020
401,2025-07-19,S017
401,2025-08-15,S023
401,2025-09-06,S005
402,2025-06-08,S003
402,2025-06-04,S012
402,2025-06-06,S017
402,2025-06-02,S021
402,2025-06-03,S024
402,2025-06-12,S008
402,2025-06-20,S012
402,2025-06-17,S002
402,2025-06-20,S014
402,2025-07-01,S012
402,2025-07-01,S005
402,2025-07-05,S002
402,2025-07-11,S023
402,2025-07-16,S013
402,2025-07-19,S001
402,2025-07-26,S002
402,2025-07-26,S003
402,2025-08-03,S005
402,2025-08-05,S006
402,2025-08-16,S021
402,2025-08-16,S004
402,2025-08-20,S005
402,2025-08-21,S015
402,2025-08-30,S008
402,2025-08-29,S018
403,2025-06-08,S022
403,2025-06-08,S012
403,2025-06-12,S019
403,2025-06-10,S012
403,2025-06-15,S024
403,2025-06-09,S019
403,2025-06-14,S011
403,2025-06-20,S007
403,2025-06-20,S005
403,2025-06-26,S007
403,2025-06-28,S006
403,2025-06-25,S016
403,2025-07-03,S021
403,2025-07-04,S017
403,2025-07-03,S002
403,2025-06-30,S002
403,2025-07-12,S021
403,2025-07-12,S023
403,2025-07-07,S010
403,2025-07-15,S017
403,2025-08-03,S019
403,2025-07-31,S015
403,2025-07-31,S002
403,2025-07-29,S008
403,2025-08-04,S014
403,2025-08-09,S024
403,2025-08-13,S012
403,2025-08-21,S006
403,2025-08-22,S001
403,2025-08-19,S019
403,2025-08-31,S006
403,2025-08-28,S004
403,2025-08-27,S011
403,2025-09-07,S006
403,2025-09-03,S008
403,2025-09-02,S023
403,2025-09-07,S006
404,2025-06-07,S014
404,2025-06-08,S020
404,2025-06-07,S011
404,2025-06-04,S012
404,2025-06-02,S019
404,2025-06-08,S001
404,2025-06-08,S017
404,2025-06-11,S013
404,2025-06-15,S011
404,2025-06-14,S011
404,2025-06-18,S003
404,2025-06-21,S005
404,2025-06-16,S021
404,2025-06-16,S024
404,2025-06-17,S024
404,2025-06-20,S001
404,2025-06-28,S024
404,2025-06-26,S014
404,2025-06-24,S009
404,2025-06-28,S005
404,2025-06-25,S003
404,2025-07-01,S010
404,2025-06-30,S023
404,2025-07-04,S024
404,2025-07-01,S021
404,2025-07-12,S020
404,2025-07-19,S007
404,2025-07-15,S011
404,2025-07-16,S021
404,2025-07-15,S023
404,2025-07-14,S007
404,2025-07-17,S013
404,2025-07-24,S023
404,2025-07-24,S014
404,2025-07-24,S021
404,2025-08-08,S015
404,2025-08-08,S019
404,2025-08-17,S005
404,2025-08-16,S020
404,2025-08-16,S004
404,2025-08-23,S010
404,2025-08-30,S001
404,2025-08-29,S016
404,2025-08-25,S005
405,2025-06-08,S005
405,2025-06-03,S011
405,2025-06-02,S017
405,2025-06-13,S023
405,2025-06-11,S023
405,2025-06-27,S001
405,2025-06-24,S021
405,2025-06-25,S016
405,2025-07-09,S024
405,2025-07-12,S006
405,2025-07-11,S008
405,2025-07-13,S024
405,2025-07-17,S019
405,2025-07-16,S008
405,2025-07-25,S024
405,2025-07-29,S002
405,2025-07-30,S020
405,2025-07-31,S013
405,2025-07-29,S007
405,2025-08-13,S010
405,2025-08-19,S016
405,2025-08-22,S009
405,2025-08-31,S019
405,2025-08-29,S005
405,2025-09-05,S001
406,2025-06-08,S012
406,2025-06-13,S006
406,2025-06-13,S017
406,2025-06-20,S024
406,2025-06-21,S017
406,2025-06-18,S004
406,2025-06-23,S013
406,2025-06-29,S019
406,2025-07-01,S017
406,2025-07-03,S022
406,2025-07-06,S014
406,2025-07-04,S012
406,2025-07-11,S017
406,2025-07-11,S001
406,2025-07-07,S021
406,2025-07-19,S020
406,2025-07-26,S021
406,2025-07-25,S007
406,2025-08-03,S008
406,2025-08-03,S014
406,2025-08-03,S009
406,2025-08-05,S011
406,2025-08-07,S021
406,2025-08-08,S019
406,2025-08-05,S005
406,2025-08-04,S002
406,2025-08-12,S010
406,2025-08-17,S005
406,2025-08-16,S001
406,2025-08-20,S007
406,2025-08-20,S003
406,2025-08-23,S023
406,2025-09-02,S003
406,2025-09-04,S017
406,2025-09-06,S016
406,2025-09-03,S021
407,2025-06-06,S004
407,2025-06-03,S015
407,2025-06-15,S025
407,2025-06-13,S016
407,2025-06-11,S006
407,2025-06-16,S013
407,2025-06-17,S003
407,2025-06-24,S012
407,2025-06-25,S017
407,2025-07-05,S015
407,2025-07-06,S010
407,2025-06-30,S012
407,2025-07-05,S014
407,2025-07-08,S025
407,2025-07-13,S025
407,2025-07-18,S006
407,2025-07-16,S019
407,2025-07-30,S007
407,2025-08-03,S011
407,2025-08-03,S015
407,2025-08-09,S010
407,2025-08-04,S015
407,2025-08-09,S004
407,2025-08-15,S002
407,2025-08-17,S011
407,2025-08-23,S020
407,2025-08-20,S019
407,2025-08-21,S022
407,2025-08-21,S003
407,2025-08-23,S013
407,2025-08-29,S004
407,2025-09-03,S015
407,2025-09-03,S006
408,2025-06-06,S006
408,2025-06-02,S003
408,2025-06-10,S021
408,2025-06-22,S012
408,2025-06-16,S025
408,2025-07-03,S022
408,2025-06-30,S007
408,2025-07-07,S019
408,2025-07-27,S006
408,2025-07-24,S004
408,2025-08-05,S025
408,2025-08-10,S019
408,2025-08-05,S025
408,2025-08-13,S010
408,2025-08-22,S015
408,2025-08-22,S017
408,2025-08-21,S004
408,2025-08-20,S020
408,2025-08-30,S011
408,2025-09-01,S007
408,2025-09-02,S008
408,2025-09-05,S001
409,2025-06-07,S002
409,2025-06-07,S023
409,2025-06-15,S004
409,2025-06-13,S008
409,2025-06-11,S018
409,2025-06-17,S018
409,2025-06-25,S015
409,2025-07-03,S001
409,2025-07-10,S006
409,2025-07-13,S022
409,2025-07-18,S024
409,2025-07-16,S004
409,2025-07-18,S008
409,2025-07-27,S006
409,2025-07-22,S019
409,2025-07-29,S003
409,2025-08-03,S021
409,2025-08-10,S016
409,2025-08-06,S020
409,2025-08-11,S011
409,2025-08-16,S019
409,2025-08-16,S009
409,2025-08-11,S002
409,2025-08-20,S021
409,2025-08-31,S020
409,2025-08-28,S018
409,2025-08-28,S025
409,2025-08-25,S019
409,2025-08-30,S001
409,2025-09-02,S014
410,2025-06-06,S008
410,2025-06-09,S002
410,2025-06-11,S005
410,2025-06-13,S001
410,2025-06-13,S005
410,2025-06-23,S016
410,2025-06-26,S021
410,2025-07-16,S001
410,2025-07-21,S023
410,2025-07-27,S001
410,2025-07-21,S008
410,2025-08-05,S006
410,2025-08-10,S016
410,2025-08-18,S001
410,2025-08-19,S011
410,2025-08-26,S019
410,2025-08-28,S005
410,2025-08-25,S018
410,2025-08-30,S020
410,2025-08-31,S023
410,2025-09-05,S014
410,2025-09-07,S023
410,2025-09-02,S016
411,2025-06-05,S008
411,2025-06-05,S002
411,2025-06-11,S007
411,2025-06-14,S014
411,2025-06-19,S003
411,2025-06-23,S004
411,2025-06-25,S002
411,2025-06-29,S018
411,2025-07-03,S003
411,2025-07-18,S017
411,2025-07-28,S011
411,2025-07-31,S006
411,2025-07-28,S024
411,2025-08-01,S023
411,2025-08-09,S022
411,2025-08-10,S015
411,2025-08-12,S019
411,2025-08-14,S006
411,2025-08-23,S008
411,2025-08-18,S001
411,2025-08-29,S005
411,2025-08-28,S010
411,2025-08-27,S009
411,2025-08-28,S011
411,2025-09-01,S019
411,2025-09-04,S015
412,2025-06-08,S006
412,2025-06-02,S025
412,2025-06-05,S021
412,2025-06-12,S024
412,2025-06-16,S011
412,2025-06-17,S016
412,2025-06-18,S003
412,2025-06-27,S023
412,2025-06-24,S004
412,2025-06-28,S017
412,2025-06-29,S006
412,2025-06-30,S017
412,2025-07-03,S022
412,2025-07-02,S019
412,2025-07-05,S022
412,2025-06-30,S016
412,2025-07-08,S021
412,2025-07-11,S013
412,2025-07-13,S013
412,2025-07-10,S001
412,2025-07-20,S016
412,2025-07-20,S009
412,2025-07-20,S015
412,2025-07-24,S021
412,2025-07-26,S015
412,2025-07-29,S021
412,2025-08-07,S018
412,2025-08-07,S016
412,2025-08-08,S004
412,2025-08-06,S008
412,2025-08-06,S006
412,2025-08-10,S004
412,2025-08-15,S002
412,2025-08-19,S012
412,2025-08-19,S016
412,2025-08-27,S012
412,2025-08-25,S019
412,2025-08-25,S006
412,2025-08-29,S017
412,2025-08-25,S020
412,2025-08-25,S016
412,2025-09-04,S021
413,2025-06-04,S007
413,2025-06-05,S017
413,2025-06-03,S016
413,2025-06-15,S020
413,2025-06-13,S023
413,2025-06-13,S016
413,2025-06-17,S024
413,2025-06-17,S014
413,2025-06-23,S006
413,2025-06-25,S003
413,2025-06-30,S014
413,2025-07-07,S019
413,2025-07-14,S019
413,2025-07-15,S001
413,2025-07-30,S016
413,2025-08-01,S008
413,2025-08-10,S009
413,2025-08-07,S005
413,2025-08-16,S020
413,2025-08-21,S007
413,2025-08-30,S008
413,2025-08-26,S010
413,2025-08-25,S012
413,2025-09-05,S023
413,2025-09-07,S023
413,2025-09-01,S011
414,2025-06-03,S007
414,2025-06-03,S019
414,2025-06-07,S001
414,2025-06-10,S020
414,2025-06-17,S020
414,2025-06-20,S009
414,2025-06-26,S005
414,2025-07-11,S020
414,2025-07-24,S009
414,2025-07-28,S021
414,2025-08-02,S019
414,2025-08-09,S008
414,2025-08-09,S001
414,2025-08-22,S004
414,2025-09-03,S009
414,2025-09-05,S015
414,2025-09-04,S002
414,2025-09-04,S005
414,2025-09-07,S022
415,2025-06-02,S005
415,2025-06-08,S024
415,2025-06-15,S001
415,2025-06-19,S016
415,2025-06-22,S025
415,2025-06-19,S005
415,2025-06-21,S017
415,2025-06-19,S020
415,2025-07-03,S002
415,2025-07-17,S022
415,2025-07-15,S020
415,2025-07-15,S002
415,2025-07-26,S018
415,2025-07-26,S025
415,2025-07-23,S016
415,2025-07-31,S025
415,2025-07-29,S021
415,2025-08-02,S007
415,2025-08-05,S024
415,2025-08-15,S024
415,2025-08-11,S016
415,2025-08-15,S014
415,2025-08-21,S013
415,2025-08-30,S001
415,2025-09-06,S016
415,2025-09-04,S010
416,2025-06-03,S017
416,2025-07-06,S020
416,2025-07-10,S004
416,2025-07-20,S006
416,2025-07-23,S021
416,2025-07-22,S024
416,2025-08-03,S002
416,2025-08-06,S005
416,2025-08-19,S001
416,2025-08-28,S007
416,2025-09-05,S007
416,2025-09-02,S019
417,2025-06-05,S001
417,2025-06-14,S002
417,2025-06-20,S002
417,2025-07-03,S025
417,2025-07-05,S008
417,2025-06-30,S015
417,2025-07-09,S023
417,2025-07-16,S018
417,2025-08-07,S018
417,2025-08-11,S010
417,2025-08-16,S011
417,2025-08-24,S009
417,2025-09-03,S016
418,2025-06-11,S005
418,2025-06-19,S008
418,2025-06-21,S001
418,2025-06-24,S003
418,2025-06-25,S018
418,2025-06-25,S004
418,2025-07-05,S019
418,2025-07-07,S007
418,2025-07-15,S016
418,2025-07-18,S002
418,2025-07-16,S016
418,2025-07-25,S021
418,2025-07-30,S023
418,2025-07-28,S002
418,2025-08-07,S009
418,2025-08-10,S023
418,2025-08-20,S024
418,2025-08-22,S025
418,2025-08-31,S001
418,2025-09-01,S011
419,2025-06-13,S005
419,2025-06-15,S005
419,2025-06-16,S020
419,2025-06-25,S024
419,2025-06-28,S005
419,2025-06-27,S022
419,2025-06-30,S001
419,2025-07-02,S006
419,2025-07-05,S007
419,2025-07-11,S015
419,2025-07-13,S019
419,2025-07-18,S005
419,2025-07-17,S019
419,2025-07-20,S006
419,2025-07-21,S012
419,2025-07-21,S007
419,2025-07-27,S003
419,2025-08-03,S004
419,2025-08-03,S003
419,2025-07-29,S002
419,2025-08-04,S012
419,2025-08-13,S006
419,2025-08-12,S004
419,2025-08-23,S006
419,2025-08-18,S006
419,2025-08-31,S012
419,2025-09-06,S014
419,2025-09-04,S023
419,2025-09-03,S005
419,2025-09-06,S015
419,2025-09-04,S009
419,2025-09-06,S012
420,2025-06-06,S007
420,2025-06-03,S005
420,2025-06-10,S019
420,2025-06-11,S002
420,2025-06-27,S010
420,2025-06-29,S001
420,2025-06-23,S001
420,2025-07-06,S021
420,2025-07-08,S021
420,2025-07-12,S007
420,2025-07-10,S011
420,2025-07-26,S021
420,2025-07-22,S024
420,2025-07-30,S018
420,2025-08-07,S008
420,2025-08-15,S009
420,2025-08-20,S005
420,2025-08-18,S021
420,2025-08-18,S017
420,2025-09-06,S011
421,2025-06-02,S004
421,2025-06-06,S017
421,2025-06-02,S023
421,2025-06-04,S020
421,2025-06-07,S018
421,2025-06-08,S021
421,2025-06-15,S017
421,2025-06-14,S009
421,2025-06-22,S013
421,2025-06-23,S008
421,2025-06-29,S008
421,2025-06-29,S019
421,2025-06-26,S016
421,2025-07-10,S023
421,2025-07-08,S007
421,2025-07-19,S003
421,2025-07-15,S007
421,2025-08-01,S003
421,2025-08-06,S020
421,2025-08-04,S011
421,2025-08-04,S023
421,2025-08-06,S006
421,2025-08-08,S024
421,2025-08-12,S007
421,2025-08-12,S004
421,2025-08-18,S009
421,2025-08-23,S009
421,2025-08-31,S014
421,2025-09-06,S025
421,2025-09-03,S008
422,2025-06-04,S022
422,2025-06-13,S004
422,2025-06-12,S025
422,2025-06-14,S008
422,2025-06-15,S023
422,2025-06-12,S001
422,2025-06-15,S021
422,2025-06-18,S010
422,2025-06-29,S008
422,2025-07-02,S003
422,2025-07-09,S004
422,2025-07-07,S021
422,2025-07-07,S020
422,2025-07-20,S012
422,2025-07-15,S019
422,2025-07-20,S021
422,2025-07-14,S004
422,2025-07-14,S024
422,2025-07-25,S022
422,2025-07-25,S018
422,2025-07-26,S002
422,2025-07-22,S012
422,2025-07-25,S007
422,2025-07-24,S002
422,2025-08-01,S016
422,2025-07-31,S005
422,2025-08-10,S022
422,2025-08-04,S002
422,2025-08-19,S020
422,2025-08-21,S010
422,2025-08-22,S008
422,2025-08-30,S023
422,2025-09-03,S016
422,2025-09-02,S024
423,2025-06-07,S016
423,2025-06-11,S014
423,2025-06-21,S017
423,2025-06-22,S010
423,2025-06-19,S004
423,2025-06-26,S020
423,2025-06-28,S025
423,2025-06-25,S011
423,2025-07-01,S004
423,2025-07-04,S017
423,2025-07-13,S003
423,2025-07-07,S014
423,2025-07-14,S022
423,2025-07-16,S020
423,2025-07-14,S009
423,2025-07-26,S005
423,2025-07-26,S021
423,2025-07-22,S012
423,2025-07-26,S022
423,2025-07-27,S009
423,2025-08-03,S009
423,2025-07-29,S005
423,2025-07-30,S021
423,2025-07-30,S007
423,2025-07-31,S014
423,2025-08-10,S018
423,2025-08-04,S005
423,2025-08-06,S024
423,2025-08-12,S015
423,2025-08-17,S021
423,2025-08-24,S009
423,2025-08-18,S025
423,2025-08-18,S024
423,2025-08-29,S015
423,2025-09-05,S016
423,2025-09-05,S018
